tran_id,acct_nbr,tran_amt,principal_amt,interest_amt,new_balance,tran_date,tran_time,channel,tran_code
91,13632002,-66.69,-66.69,0,66.69,7/1/1995,190143,E,WD
29,13624973,65.6,65.6,0,322.29,10/25/1995,161038,A,DP
89,13631452,-117.19,-117.19,0,209.39,3/17/1995,0,P,WD
38,13629482,-457.55,-457.55,0,2005.31,2/13/1995,195102,B,WD
27,13632583,0,0,0,843.57,12/26/1995,161400,B,IQ
13,13630152,89.55,89.55,0,147.48,3/31/1995,202743,A,DP
41,4.56E+15,-19.68,-19.68,0,-3000,12/19/1995,114333,E,CG
8,13633022,-370.72,-370.72,0,4411.83,1/18/1995,150141,E,WD
32,4.56E+15,101.28,88.44,12.84,-911.56,9/5/1995,0,M,PM
80,13625862,-14.45,-14.45,0,14.44,10/29/1995,102923,B,WD
7,4.56E+15,-60.01,-60.01,0,-609.73,4/19/1995,100523,E,CG
28,13628052,-12.99,-12.99,0,13,1/14/1995,193914,A,TR
25,13628292,-468,-468,0,494.12,2/27/1995,0,P,WD
83,13634842,-240.99,-240.99,0,62.97,5/27/1995,91644,V,TR
37,13629202,-81.94,-81.94,0,1642.9,11/4/1995,0,P,WD
66,13625482,-99.65,-99.65,0,1971.22,6/24/1995,0,P,WD
61,13626052,-64.33,-64.33,0,64.34,8/28/1995,161504,E,TR
14,13632302,0,0,0,2511.08,6/9/1995,61858,A,IQ
95,13625262,-0.15,-0.15,0,368.83,11/19/1995,0,,FK
20,13627933,2.13,0,2.13,852.14,9/30/1995,235959,,IN
27,4.56E+15,0,0,0,-611.17,12/13/1995,164736,A,IQ
39,13633352,-24.72,-24.72,0,24.71,8/18/1995,164731,A,TR
68,13634672,-64.42,-64.42,0,64.42,2/12/1995,100316,A,TR
38,13626412,-10,-10,0,1427.95,9/30/1995,235959,,FP
5,13630713,-289.01,-289.01,0,1827.55,1/30/1995,80911,E,TR
28,13627093,0.51,0,0.51,406.07,10/31/1995,235959,,IN
81,13630172,-111.95,-111.95,0,189.68,2/26/1995,0,P,WD
83,13632672,-0.75,-0.75,0,52,2/11/1995,111756,,FU
72,13631002,-116.61,-116.61,0,1517.38,4/11/1995,0,P,WD
31,4.56E+15,-95.39,-95.39,0,-132.68,5/7/1995,102724,E,CG
33,13630902,0.01,0,0.01,6.63,11/30/1995,235959,,IN
75,13632192,-97.54,-97.54,0,192.37,3/6/1995,0,P,WD
36,13625302,-607,-607,0,2467.04,5/10/1995,101742,E,WD
51,13629452,-0.75,-0.75,0,868.24,4/13/1995,135925,,FU
12,13628753,0.6,0,0.6,478.06,7/31/1995,235959,,IN
46,13626852,-0.15,-0.15,0,442.33,2/8/1995,0,,FK
68,13627462,-0.15,-0.15,0,221.98,9/15/1995,0,,FK
29,13630082,0,0,0,4602.3,5/23/1995,111023,A,IQ
58,13630972,-226.76,-226.76,0,91.57,4/4/1995,24000,B,TR
64,13632302,-112.19,-112.19,0,237.25,7/5/1995,90036,E,WD
47,4.56E+15,-88.94,-88.94,0,-945.26,12/16/1995,427,E,CG
33,13634683,-185.21,-185.21,0,185.21,11/8/1995,84646,B,WD
27,13629052,-17.73,-17.73,0,2308.59,11/4/1995,0,P,WD
62,13633072,-80,-80,0,1067.77,3/1/1995,204810,A,WD
71,13625402,-213.27,-213.27,0,6864.16,7/14/1995,0,P,WD
23,13630982,-297.18,-297.18,0,1876.67,5/28/1995,91541,V,TR
15,13630352,-17.74,-17.74,0,17.74,10/10/1995,195319,E,WD
3,4.56E+15,358.38,325.28,33.1,-3225.43,2/3/1995,0,M,PM
4,13632192,-60,-60,0,4414.6,1/9/1995,161348,A,WD
26,13634542,-120,-120,0,905.48,2/7/1995,31106,A,WD
13,13632702,0,0,0,302.38,1/3/1995,202852,A,IQ
15,13632912,-157.18,-157.18,0,3830.84,10/12/1995,0,P,WD
27,13631402,0.12,0,0.12,93.7,4/30/1995,235959,,IN
6,13630482,0,0,0,496.35,9/22/1995,234142,B,IQ
7,13628752,72.84,72.84,0,86.2,1/9/1995,214342,A,DP
57,13629372,0,0,0,4.5,2/2/1995,124055,C,IQ
11,13634102,-148.82,-148.82,0,3082.2,3/16/1995,0,P,WD
11,13625303,-470.49,-470.49,0,587.74,5/31/1995,81851,C,TR
37,13631992,1.58,0,1.58,1264.19,9/30/1995,235959,,IN
32,4.56E+15,1089.02,1055.02,34,-1744.98,10/5/1995,114525,A,PM
45,13634842,-89.32,-89.32,0,1089.32,5/4/1995,0,P,WD
42,4.56E+15,-128.07,-128.07,0,-128.07,8/5/1995,141614,E,CG
29,13629323,-518.55,-518.55,0,397.35,10/2/1995,213802,C,TR
56,13630592,0,0,0,54.47,5/17/1995,81422,A,IQ
54,13629052,-188.99,-188.99,0,120.33,11/23/1995,131436,K,TR
18,13631083,-62.25,-62.25,0,218.92,10/28/1995,221740,B,WD
37,13628062,-0.15,-0.15,0,98.57,1/28/1995,0,,FK
1,13629682,-24.86,-24.86,0,172.68,1/4/1995,0,P,WD
12,4.56E+15,-933.6,-933.6,0,-3598.85,2/23/1995,3454,E,CG
19,13627853,0.61,0,0.61,488.84,11/30/1995,235959,,IN
26,13634043,0.68,0,0.68,544.89,10/31/1995,235959,,IN
90,13628752,132.18,132.18,0,885.94,4/3/1995,130527,A,DP
18,13626802,0,0,0,16.24,1/19/1995,232304,C,IQ
24,13628682,-0.15,-0.15,0,806.18,2/17/1995,0,,FK
24,13629783,-238.64,-238.64,0,361.35,8/24/1995,41056,A,TR
11,13627833,0.59,0,0.59,474.12,6/30/1995,235959,,IN
80,13630482,-252.22,-252.22,0,898.95,12/4/1995,0,P,WD
36,13634582,257.7,257.7,0,272.32,2/1/1995,0,M,DP
81,13630782,24.72,24.72,0,40.45,11/23/1995,0,M,DP
34,13634262,-11.45,-11.45,0,3093.13,12/25/1995,0,P,WD
97,13634752,252,252,0,262.01,2/25/1995,100056,B,DP
66,13627592,-61.56,-61.56,0,61.57,2/4/1995,144852,C,TR
87,13625712,-20,-20,0,31.85,1/10/1995,164122,A,WD
15,13625423,175.14,175.14,0,1181.59,11/16/1995,103707,A,DP
81,13629052,0,0,0,193.51,12/9/1995,182526,K,IQ
79,13633462,-10.2,-10.2,0,1858.71,11/27/1995,0,P,WD
21,13630113,-40,-40,0,66.3,8/23/1995,64555,A,WD
39,13627362,2.57,0,2.57,2060.56,8/31/1995,235959,,IN
28,13628512,794.43,794.43,0,4854.84,3/9/1995,83343,B,DP
39,4.56E+15,379.93,379.93,0,0,10/7/1995,0,M,PM
29,13627032,-218.58,-218.58,0,1302.89,1/31/1995,162046,A,TR
24,13629792,0,0,0,89.97,1/6/1995,125613,B,IQ
63,13634572,1.91,0,1.91,1531.49,6/30/1995,235959,,IN
76,13634342,246.11,246.11,0,892.33,4/16/1995,155025,A,DP
12,13629382,-193.51,-193.51,0,2375.27,1/11/1995,92235,E,TR
9,13633063,2.52,0,2.52,1008.88,6/30/1995,235959,,IN
50,13632232,-38.14,-38.14,0,38.14,2/10/1995,151747,V,TR
16,4.56E+15,0,0,0,-541.92,4/4/1995,110252,K,IQ
15,13632152,8.07,0,8.07,6467.53,8/31/1995,235959,,IN
26,4.56E+15,-159.23,-159.23,0,-1800,11/15/1995,191406,E,CG
8,13629803,0.29,0,0.29,234.32,8/31/1995,235959,,IN
77,13628362,0,0,0,11.03,2/13/1995,152540,C,IQ
3,4.56E+15,-100.16,-100.16,0,-1408.79,1/30/1995,81601,E,CG
41,13632802,-18.05,-18.05,0,18.05,2/10/1995,0,P,WD
14,4.56E+15,-141.23,-141.23,0,-2111.22,4/3/1995,60258,E,CG
75,13633992,-0.15,-0.15,0,363.58,12/11/1995,0,,FK
40,4.56E+15,-193.82,-193.82,0,-319.83,10/12/1995,111004,E,CG
15,13633172,-10.79,-10.79,0,10.79,3/6/1995,0,P,WD
31,13625052,61.94,61.94,0,61.94,4/7/1995,0,M,DP
2,4.56E+15,-74.76,-74.76,0,-126.15,10/30/1995,83706,E,CG
97,13632682,0,0,0,1094.41,1/12/1995,142020,V,IQ
18,4.56E+15,-94.7,-94.7,0,-386.7,4/14/1995,93727,E,CG
27,4.56E+15,-78.15,-78.15,0,-428.02,5/13/1995,32108,E,CG
29,13627593,-232.17,-232.17,0,508.49,10/4/1995,3236,K,TR
3,4.56E+15,-129.85,-129.85,0,-259.7,2/8/1995,4320,E,CG
67,13634472,130.25,130.25,0,2047.94,3/19/1995,113114,A,DP
69,13630262,-0.15,-0.15,0,1153.36,2/1/1995,0,,FK
81,13625922,-0.15,-0.15,0,2380.95,4/29/1995,0,,FK
61,13634692,-64.25,-64.25,0,133.21,11/22/1995,0,P,WD
20,13633712,3.2,0,3.2,2564.21,1/31/1995,235959,,IN
98,13633272,-373.95,-373.95,0,321.78,6/15/1995,0,P,WD
70,13631542,-22.49,-22.49,0,57.29,3/27/1995,0,P,WD
45,13634342,-505.86,-505.86,0,505.87,3/2/1995,154520,B,WD
37,13633052,-0.15,-0.15,0,137.55,3/31/1995,0,,FK
51,13629482,1.36,0,1.36,1090.11,2/28/1995,235959,,IN
32,13630762,-35.02,-35.02,0,35.02,6/21/1995,0,P,WD
66,13630362,-13.96,-13.96,0,1642.66,8/8/1995,0,P,WD
23,13633952,-90.97,-90.97,0,3305.36,3/10/1995,0,P,WD
18,13634712,-33.8,-33.8,0,33.79,7/23/1995,0,P,WD
25,13629363,1.98,0,1.98,792.11,12/31/1995,235959,,IN
7,4.56E+15,-24.31,-24.31,0,-430.49,2/8/1995,165036,E,CG
36,4.56E+15,-160.6,-160.6,0,-293.41,9/27/1995,190128,E,CG
62,4.56E+15,0,0,0,-762.17,10/3/1995,14938,A,IQ
88,13625482,-197.55,-197.55,0,1131.05,9/17/1995,0,P,WD
20,4.56E+15,-40.58,-40.58,0,-103.04,11/14/1995,182836,E,CG
94,13630132,-0.15,-0.15,0,17.65,6/24/1995,0,,FK
85,13625122,-10,-10,0,1465.53,7/31/1995,235959,,FP
35,4.56E+15,-40,-40,0,-622.72,10/17/1995,51710,A,CA
8,4.56E+15,-99.5,-99.5,0,-719.94,10/23/1995,123038,E,CG
32,4.56E+15,35.99,34.15,1.84,-215.34,8/1/1995,0,M,PM
2,13626802,811.22,811.22,0,823.1,1/4/1995,111818,A,DP
10,13625692,-160,-160,0,426.2,4/13/1995,131829,A,WD
16,13631083,-280.83,-280.83,0,280.82,9/15/1995,82205,B,WD
44,13628272,0,0,0,1309.28,1/21/1995,165528,B,IQ
16,4.56E+15,-152.31,-152.31,0,-1489.62,4/5/1995,95019,E,CG
16,4.56E+15,-78.06,-78.06,0,-766.41,3/20/1995,92626,E,CG
96,13634162,-15.83,-15.83,0,15.83,12/31/1995,0,P,WD
51,13629622,-111.83,-111.83,0,59.3,1/30/1995,205754,A,TR
7,4.56E+15,-60,-60,0,-2085.86,2/17/1995,90509,A,CA
5,13634812,-27.95,-27.95,0,27.95,1/4/1995,0,P,WD
33,13628212,-60,-60,0,2001.52,9/24/1995,233918,A,WD
28,13629782,0,0,0,4431.6,1/11/1995,190706,V,IQ
89,13634612,287.45,287.45,0,1079.18,4/17/1995,151346,B,DP
67,13628052,-67.33,-67.33,0,113.6,2/6/1995,0,P,WD
35,13632803,204.61,204.61,0,1704.74,12/3/1995,0,M,DP
31,13633842,-189.35,-189.35,0,5970.81,2/2/1995,0,P,WD
57,4.56E+15,-87.45,-87.45,0,-279.91,12/20/1995,114905,E,CG
25,13626333,0.09,0,0.09,75.7,7/31/1995,235959,,IN
21,13625023,45.73,45.73,0,696.81,12/14/1995,83842,A,DP
38,13634382,-0.15,-0.15,0,60.84,6/8/1995,0,,FK
5,13633613,336.05,336.05,0,727.61,2/19/1995,145843,E,DP
72,13630372,-55.77,-55.77,0,1117.77,2/14/1995,0,P,WD
69,13627462,0,0,0,221.98,9/15/1995,121350,V,IQ
36,13633892,-159.34,-159.34,0,273.41,1/27/1995,0,P,WD
31,13631643,0.09,0,0.09,74.67,9/30/1995,235959,,IN
77,13633212,-40,-40,0,427.54,2/5/1995,123349,A,WD
12,4.56E+15,-417.7,-417.7,0,-1201.52,5/9/1995,110158,E,CG
57,13628142,-0.75,-0.75,0,644.13,3/25/1995,220646,,FU
65,13631292,-32.68,-32.68,0,32.68,10/6/1995,0,P,WD
10,13633543,0,0,0,219.24,8/12/1995,134440,B,IQ
34,4.56E+15,-21.48,-21.48,0,-21.48,10/23/1995,45830,E,CG
3,13634042,0,0,0,494.17,9/27/1995,161807,K,IQ
59,13632092,-17.34,-17.34,0,17.34,4/5/1995,0,P,WD
53,4.56E+15,-80,-80,0,-394.61,10/20/1995,155414,A,CA
62,13634082,-0.15,-0.15,0,350.4,1/7/1995,0,,FK
26,4.56E+15,-116.89,-116.89,0,-1757.69,8/8/1995,21302,E,CG
112,4.56E+15,0,0,0,-2582.42,11/7/1995,150328,A,IQ
52,13633172,0,0,0,30.41,9/19/1995,5601,B,IQ
30,4.56E+15,101.28,88.44,12.84,-911.56,9/7/1995,0,M,PM
56,13633652,-248.16,-248.16,0,1437.33,1/21/1995,233442,E,WD
50,13631382,0,0,0,217.4,6/4/1995,2727,C,IQ
2,13628092,62.58,62.58,0,3127.64,1/22/1995,51034,A,DP
40,13627932,-41.44,-41.44,0,815.61,3/16/1995,0,P,WD
22,4.56E+15,-47.25,-47.25,0,-1490.1,4/22/1995,120845,E,CG
10,13626432,-78.39,-78.39,0,4027.86,3/31/1995,0,P,WD
6,4.56E+15,-200,-200,0,-4859.15,2/18/1995,101918,A,CA
18,4.56E+15,-834.03,-834.03,0,-2644.87,4/25/1995,154839,E,CG
51,4.56E+15,1346.44,1333.44,13,-959.76,8/2/1995,0,M,PM
9,4.56E+15,-74.77,-74.77,0,-1800,3/23/1995,110345,E,CG
7,13633452,-0.15,-0.15,0,61.52,1/4/1995,0,,FK
11,13633482,-374.61,-374.61,0,3385.86,1/3/1995,102311,C,TR
12,4.56E+15,-168.35,-168.35,0,-540.99,3/18/1995,90052,E,CG
34,13626572,-80,-80,0,856.94,5/26/1995,82000,A,WD
3,4.56E+15,-80,-80,0,-334.77,3/5/1995,4925,A,CA
77,13629332,-20,-20,0,25.16,4/27/1995,83247,A,WD
40,4.56E+15,0,0,0,-77.55,7/21/1995,145837,B,IQ
24,13629823,194.93,194.93,0,2468.46,8/4/1995,210120,A,DP
17,13634922,-0.15,-0.15,0,51.03,1/27/1995,0,,FK
31,13633663,-599.03,-599.03,0,5826.91,12/15/1995,221623,B,TR
4,13627492,289.02,289.02,0,2360.92,1/7/1995,0,M,DP
1,4.56E+15,228.27,214.94,13.33,-731.78,1/4/1995,0,M,PM
18,13630473,0.52,0,0.52,417.52,8/31/1995,235959,,IN
25,13631473,117.1,117.1,0,1346.24,10/26/1995,164542,E,DP
137,4.56E+15,-413.58,-413.58,0,-3461.79,11/19/1995,143625,E,CG
90,13632492,-99.05,-99.05,0,650.61,1/23/1995,164528,E,WD
40,13631922,-0.15,-0.15,0,222.51,1/27/1995,0,,FK
34,13633072,-152.22,-152.22,0,1409.2,1/31/1995,0,P,WD
19,4.56E+15,-192.51,-192.51,0,-573.14,5/20/1995,25317,E,CG
3,4.56E+15,-129.42,-129.42,0,-1000,1/8/1995,20959,E,CG
21,13627002,0,0,0,3805.17,11/1/1995,2021,C,IQ
24,4.56E+15,1400.25,1397.65,2.6,-2731.08,6/6/1995,0,M,PM
74,13628172,0,0,0,85.84,7/4/1995,23759,B,IQ
99,13630872,-30.87,-30.87,0,30.86,4/28/1995,0,P,WD
65,13630122,0,0,0,1898.73,7/11/1995,101515,A,IQ
47,13629992,-57.84,-57.84,0,36.76,2/24/1995,0,P,WD
5,13632473,-20,-20,0,525.5,2/10/1995,60243,A,WD
80,13627822,-234.38,-234.38,0,2165.17,5/5/1995,0,P,WD
31,4.56E+15,-200,-200,0,-2829.21,11/20/1995,221505,A,CA
95,13625122,-91.48,-91.48,0,1200.45,9/9/1995,0,P,WD
34,4.56E+15,-39.4,-39.4,0,-2046.59,11/5/1995,204708,E,CG
38,13630022,1640.27,1640.27,0,1670.32,1/15/1995,3956,B,DP
83,13629182,-0.15,-0.15,0,382.88,2/14/1995,0,,FK
49,13625872,-173.6,-173.6,0,2066.28,1/23/1995,195854,C,TR
44,13626492,-0.15,-0.15,0,108.99,3/1/1995,0,,FK
3,4.56E+15,-159.91,-159.91,0,-244.56,1/13/1995,182508,E,CG
11,4.56E+15,-223.27,-223.27,0,-869.06,2/22/1995,114554,E,CG
31,13626683,-171.6,-171.6,0,1226.02,10/17/1995,161014,C,TR
67,13633112,-73.42,-73.42,0,73.43,9/22/1995,0,P,WD
98,13633562,0,0,0,10.33,12/24/1995,170235,C,IQ
32,13631002,103.33,103.33,0,1720.85,2/1/1995,145427,A,DP
65,4.56E+15,-160,-160,0,-846.07,10/23/1995,105213,A,CA
24,13624892,-200,-200,0,122.84,2/28/1995,102720,A,WD
44,4.56E+15,-222.07,-222.07,0,-501.98,9/13/1995,60540,E,CG
28,13630782,-0.15,-0.15,0,55.23,10/15/1995,0,,FK
87,13631032,-52.53,-52.53,0,52.52,3/12/1995,141617,E,WD
78,13632122,-10,-10,0,10.16,2/28/1995,235959,,FP
28,13629042,-0.15,-0.15,0,30.26,3/21/1995,0,,FK
6,13626983,219.9,219.9,0,482.48,1/5/1995,64005,A,DP
30,4.56E+15,-8.8,-8.8,0,-1000,11/8/1995,191216,E,CG
89,13625312,0,0,0,1334.18,3/25/1995,64816,A,IQ
21,4.56E+15,-184.04,-184.04,0,-362.23,5/30/1995,104716,E,CG
14,13631852,-77.58,-77.58,0,1930.03,1/13/1995,0,P,WD
37,13630882,0,0,0,225.53,3/10/1995,114907,K,IQ
7,13633342,-40,-40,0,393.26,1/2/1995,195322,A,WD
14,4.56E+15,45.91,44.83,1.08,-48.42,10/6/1995,0,M,PM
55,4.56E+15,-80,-80,0,-655.86,12/17/1995,112108,A,CA
47,13624922,-9.12,-9.12,0,793.39,7/3/1995,0,P,WD
19,13633333,2.28,0,2.28,914.6,6/30/1995,235959,,IN
74,13632182,-40,-40,0,585.22,5/7/1995,163052,A,WD
62,4.56E+15,161.21,160.28,0.93,-780.79,12/6/1995,0,M,PM
29,13626022,-233.95,-233.95,0,837.75,3/9/1995,0,P,WD
7,13628172,-13.44,-13.44,0,13.45,1/14/1995,182050,C,TR
83,13629752,289.97,289.97,0,325,3/11/1995,84229,E,DP
16,13633242,-176.58,-176.58,0,3105.98,5/30/1995,0,P,WD
20,4.56E+15,161.92,142.76,19.16,-1457.24,9/3/1995,64437,C,PM
11,13634293,0.21,0,0.21,171.69,11/30/1995,235959,,IN
53,4.56E+15,0,0,0,-2379.91,5/28/1995,4854,V,IQ
28,13627023,0.42,0,0.42,169.67,11/30/1995,235959,,IN
12,4.56E+15,141.08,121.49,19.59,-1717.41,10/6/1995,0,M,PM
30,13626902,-43.6,-43.6,0,875.55,1/20/1995,0,P,WD
16,13631752,-34.33,-34.33,0,34.32,1/7/1995,0,P,WD
13,13625922,478.19,478.19,0,494.58,3/11/1995,44624,A,DP
50,4.56E+15,-64.73,-64.73,0,-738.15,6/27/1995,143928,E,CG
30,4.56E+15,722.37,597.75,124.62,-15018.74,4/6/1995,0,M,PM
16,4.56E+15,-92.88,-92.88,0,-1018.58,10/9/1995,100221,E,CG
48,13634752,-0.15,-0.15,0,76.82,1/31/1995,0,,FK
97,13629282,0,0,0,18.76,3/4/1995,24504,C,IQ
38,4.56E+15,-246.41,-246.41,0,-589.34,6/5/1995,11430,E,CG
20,13628082,-66.63,-66.63,0,1973.87,1/2/1995,0,P,WD
15,13634702,0,0,0,3620.27,1/29/1995,135613,A,IQ
14,13632913,0.37,0,0.37,297.75,6/30/1995,235959,,IN
35,13627663,190.3,190.3,0,23765.02,8/16/1995,145715,A,DP
47,13629632,228.52,228.52,0,318.31,2/5/1995,184243,B,DP
48,4.56E+15,-405.11,-405.11,0,-514.14,12/1/1995,124328,E,CG
6,4.56E+15,0,0,0,-960.25,2/10/1995,85656,A,IQ
13,4.56E+15,1200,1200,0,0,8/3/1995,0,M,PM
99,13629732,-52.62,-52.62,0,898.28,5/4/1995,0,P,WD
28,13629763,-200,-200,0,137.82,12/23/1995,134349,A,WD
99,13632832,-18.55,-18.55,0,18.54,10/22/1995,0,P,WD
22,4.56E+15,-486.84,-486.84,0,-1101.68,9/7/1995,90630,E,CG
23,13627372,-63.86,-63.86,0,1613.87,1/26/1995,0,P,WD
61,13626902,97.71,97.71,0,433.3,2/18/1995,134013,B,DP
46,4.56E+15,-43.39,-43.39,0,-1126.31,12/16/1995,12035,E,CG
65,13629952,-110.8,-110.8,0,73.89,9/26/1995,0,P,WD
3,4.56E+15,-97.61,-97.61,0,-559.43,3/2/1995,181617,E,CG
13,4.56E+15,-191.39,-191.39,0,-1614.62,4/4/1995,205948,E,CG
15,13633823,0.62,0,0.62,494.2,7/31/1995,235959,,IN
26,13628153,0.87,0,0.87,348.98,12/31/1995,235959,,IN
17,13626522,285.52,285.52,0,370.67,10/10/1995,125852,A,DP
49,4.56E+15,307.46,305.65,1.81,-1011.29,10/5/1995,192116,C,PM
10,13634343,320.52,320.52,0,2036.8,1/2/1995,140524,E,DP
85,13631952,-98.71,-98.71,0,430.32,2/28/1995,0,P,WD
18,4.56E+15,-152.18,-152.18,0,-442.96,4/20/1995,95459,E,CG
15,13632643,-60,-60,0,878.46,6/4/1995,195306,A,WD
43,13625872,-29.74,-29.74,0,2497.91,1/22/1995,0,P,WD
38,13627402,-10,-10,0,50.05,9/30/1995,235959,,FP
16,4.56E+15,1818.03,1758.05,59.98,-3341.95,5/4/1995,0,M,PM
21,4.56E+15,-16.68,-16.68,0,-928.24,9/15/1995,165250,E,CG
51,4.56E+15,-322.11,-322.11,0,-3059.6,12/27/1995,101621,E,CG
4,4.56E+15,-120.12,-120.12,0,-820.51,12/21/1995,131908,E,CG
24,13633922,-97.06,-97.06,0,857.55,2/15/1995,0,P,WD
76,13634832,48.99,48.99,0,50.39,2/1/1995,163716,A,DP
96,13625622,-147.84,-147.84,0,4288.21,11/25/1995,0,P,WD
52,13628302,309.44,309.44,0,362.45,2/3/1995,84829,A,DP
38,13626372,-294.49,-294.49,0,294.49,7/20/1995,120922,C,TR
14,13631653,0.1,0,0.1,76.54,6/30/1995,235959,,IN
10,13631283,2.75,0,2.75,2206.17,10/31/1995,235959,,IN
24,13630032,-0.15,-0.15,0,407.38,1/10/1995,0,,FK
16,13633932,525.29,525.29,0,542.58,1/12/1995,202348,A,DP
63,13628492,-29.59,-29.59,0,539.31,2/14/1995,0,P,WD
6,13628982,0.45,0,0.45,359.61,6/30/1995,235959,,IN
92,13634742,0,0,0,13.3,8/29/1995,93255,C,IQ
39,13632703,88.53,88.53,0,102.6,12/26/1995,145834,A,DP
39,13632492,673.03,673.03,0,736.55,1/14/1995,142830,E,DP
28,13627222,-80,-80,0,7220.2,8/11/1995,155956,A,WD
3,13632163,0.17,0,0.17,137.03,3/31/1995,235959,,IN
86,13625572,-62.98,-62.98,0,62.98,10/4/1995,230203,V,TR
70,4.56E+15,-230.37,-230.37,0,-879.18,12/23/1995,151851,E,CG
15,13627492,-152.73,-152.73,0,2833.97,1/13/1995,0,P,WD
45,13628363,-115.14,-115.14,0,1009.19,10/10/1995,154610,B,WD
63,4.56E+15,-200,-200,0,-1815.55,10/3/1995,54933,A,CA
35,13628552,-113.38,-113.38,0,577.18,3/24/1995,0,P,WD
10,13626972,3.31,0,3.31,2652.68,5/31/1995,235959,,IN
56,4.56E+15,842.69,838.81,3.88,-361.19,9/5/1995,0,M,PM
15,13628532,-161.63,-161.63,0,2834.6,9/14/1995,82202,E,WD
7,13626973,-140,-140,0,422.39,4/29/1995,141429,A,WD
89,13625262,710.4,710.4,0,758.73,11/11/1995,0,M,DP
5,4.56E+15,-51.21,-51.21,0,-1800,1/13/1995,201141,E,CG
46,4.56E+15,-20.38,-20.38,0,-519.11,11/11/1995,121354,E,CG
17,13626563,0,0,0,778.11,6/10/1995,95231,A,IQ
69,13630932,0,0,0,862.9,5/20/1995,51333,C,IQ
30,13633342,-0.15,-0.15,0,628.29,1/12/1995,0,,FK
14,4.56E+15,-77.92,-77.92,0,-2946.22,3/9/1995,131556,E,CG
25,13633442,0,0,0,286.1,1/13/1995,161429,K,IQ
14,13626992,0,0,0,73.2,6/2/1995,125254,A,IQ
45,13629612,158.56,158.56,0,169.86,1/14/1995,0,M,DP
43,4.56E+15,-261.53,-261.53,0,-913.8,11/26/1995,151351,E,CG
17,4.56E+15,142.95,142.25,0.7,-38.48,8/6/1995,0,M,PM
37,13633562,-28.69,-28.69,0,2072.79,12/24/1995,0,P,WD
5,4.56E+15,662.22,662.22,0,0,6/1/1995,0,M,PM
17,13627422,3.24,0,3.24,2598.06,7/31/1995,235959,,IN
87,13633372,0,0,0,18.76,5/29/1995,132349,V,IQ
7,13626052,-20,-20,0,113.63,2/12/1995,93719,A,WD
78,13629372,-0.15,-0.15,0,198.01,2/17/1995,0,,FK
8,4.56E+15,-90.51,-90.51,0,-434.23,11/8/1995,145540,E,CG
11,13634823,-80,-80,0,542.04,5/14/1995,152210,A,WD
18,4.56E+15,-1097.41,-1097.41,0,-2577.86,5/9/1995,140340,E,CG
10,4.56E+15,-58.56,-58.56,0,-141.11,3/13/1995,180835,E,CG
79,13633062,306.94,306.94,0,353.96,3/14/1995,13024,B,DP
59,13633282,-60,-60,0,669.27,12/31/1995,144217,A,WD
22,13632492,-21.95,-21.95,0,21.95,1/10/1995,0,P,WD
82,13628512,728.24,728.24,0,2999.52,7/24/1995,64535,B,DP
40,13630372,-40,-40,0,1760.36,1/22/1995,122807,A,WD
7,4.56E+15,-71.91,-71.91,0,-1086.24,2/3/1995,105446,E,CG
15,13626722,-116.83,-116.83,0,487.99,12/21/1995,0,P,WD
24,13629553,0,0,0,625.94,12/9/1995,144110,C,IQ
12,4.56E+15,-175.61,-175.61,0,-550.2,3/13/1995,200001,E,CG
84,13626742,114.86,114.86,0,1024.13,5/29/1995,191944,B,DP
92,13629612,12.84,12.84,0,29.41,1/27/1995,222904,B,DP
40,13630102,-0.75,-0.75,0,20.22,3/1/1995,83332,,FU
54,13625852,0.56,0,0.56,448.32,1/31/1995,235959,,IN
97,13633022,0,0,0,4268.22,5/7/1995,2,C,IQ
52,13632832,-20,-20,0,20.66,6/13/1995,134056,A,WD
27,4.56E+15,-47.51,-47.51,0,-569.27,5/15/1995,21922,E,CG
21,13627032,-711.2,-711.2,0,2269.38,1/26/1995,180944,E,TR
72,13625292,-10,-10,0,10,1/25/1995,0,P,WD
1,13631993,326.6,326.6,0,445.05,1/2/1995,0,M,DP
53,4.56E+15,0,0,0,-3752.36,6/24/1995,214133,A,IQ
37,13625872,-118.91,-118.91,0,3049.76,1/18/1995,0,P,WD
68,4.56E+15,-157.41,-157.41,0,-482.16,12/20/1995,110715,E,CG
42,4.56E+15,-128.43,-128.43,0,-1149.95,12/22/1995,231859,E,CG
13,13629242,-40,-40,0,1895.11,3/11/1995,150136,A,WD
17,13627463,84.03,84.03,0,2685.53,12/30/1995,145456,B,DP
57,13625673,6.42,0,6.42,5143.26,12/31/1995,235959,,IN
1,13627213,0.21,0,0.21,167.54,1/31/1995,235959,,IN
43,4.56E+15,-247.02,-247.02,0,-1149.18,7/8/1995,122151,E,CG
33,13632982,-307.49,-307.49,0,3184.9,1/12/1995,0,P,WD
6,13633072,0,0,0,1805.43,1/6/1995,32044,C,IQ
81,13626322,0,0,0,2.95,2/1/1995,61831,K,IQ
33,4.56E+15,0,0,0,-297.78,10/16/1995,71317,B,IQ
23,13634953,3.37,0,3.37,2700.99,8/31/1995,235959,,IN
23,4.56E+15,-17.41,-17.41,0,-2841.99,10/30/1995,235500,E,CG
86,13628522,-0.15,-0.15,0,325.64,4/6/1995,0,,FK
